fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,free_SO2,total_SO2,density,pH,sulphates,alcohol_pct,quality_score,methanol_content,impurity_ppm,is_fake
6.706372467062158,8.795663810484987,5.516724938623852,0.8700546633916657,0.0327065834592228,41.9348330180826,4.992388529371399,0.9990072553340569,3.236945752563373,0.9627626595709506,14.021493514107195,6.326237662536966,3.021445890103563,9.335644645693506,0
6.9182796625495255,4.243047645304384,10.58981966291641,-0.03645403906754022,0.0182715633927667,23.557788034847,20.123141521310497,0.9985659537625612,3.2315771915869145,0.4383904876606827,15.179519309211653,1.7644941833267365,4.139725683994523,5.4560171586418615,0
6.741998838357294,4.551862753010036,5.96730953590683,5.806197159800467,0.1139530315706459,55.787444955823936,21.169359354551226,1.0074079058268501,3.4650927211186224,0.4872558970995924,14.74744675239592,3.484915388403385,5.46041272543876,8.86283230079692,0
7.120918924058872,7.200302033827879,5.703438764092871,-0.026317118818809,0.0311226898405626,27.774778392325388,5.129437026545588,1.007228648416627,3.695123776600283,0.6877771983785191,12.87827455578296,3.214744530989876,2.10440516805702,13.060279245374566,0
6.317062784327968,6.624297645448705,7.592425686457691,6.713066392870285,0.0003469049871361,40.15718965224437,27.712188051945223,0.9945706804026178,3.0243603072847995,1.1799331008753613,12.257842311955466,3.3418367112181286,0.8158633360854326,11.218671109494164,0
5.600168586329469,6.790167173594349,6.781936948183182,2.043595094752124,0.0011143666203411,61.33070268821463,48.84005982925788,1.0030835415754848,2.7645666968147955,0.6702590998081738,14.033985413580815,3.1829335620648425,10.065765104141452,5.090744319355031,0
7.595877880847279,7.808625988936731,5.621233413188971,1.6467256804640136,0.1383821905160347,45.32418658133276,25.395188795145515,0.9946841350764656,3.1874367396176044,0.3654505932586177,11.912143733694192,2.714844157268342,0.1101889883009712,1.536118325031756,0
7.850646690869552,6.790292945553705,8.461623645849578,4.270279880271318,0.0572836133562197,49.733838334358765,73.83798496815781,1.0006102357229776,3.3886295271518776,0.7386746050346689,13.724965214904946,4.178542390322978,3.025413371429879,8.155522628504102,0
4.8894132192222886,6.225800080036403,7.442026539806635,2.740580198772641,0.1442990561510377,48.67578920106759,36.41518973411162,1.0049066805289737,2.896715682628559,0.4681340150415322,10.385068867524415,3.616325142871783,4.699791304728018,3.888910981497317,0
8.592673968500218,8.582464059191171,5.54364177841153,2.547684971330283,0.0772338010984044,53.92010351604671,49.21295401194816,0.9909763434641599,2.775803733019504,0.6057046964552351,14.079644880620574,1.3969359832242505,3.610146206745374,5.634334572604465,0
6.710491979297702,3.966730082660609,5.825881583800288,4.298953925617154,0.0002735273454911,47.35198132766335,40.81135750966011,0.9968067938183809,3.600953768751687,0.2952254474048225,11.23377236775084,6.392341635315019,7.580543078955162,9.981209921595394,0
8.005773087846157,5.550805726328966,6.169296541754744,3.777052741758153,-9.206516910792284e-05,31.784984139276496,44.66934984556614,1.000851899948764,3.5745997819775863,0.5052779554551032,13.361771351863364,7.657939417402755,5.3112144989337375,4.748207721316176,0
8.973255746187816,5.882481297696285,4.792520314085822,7.101520288272523,0.0687656241541685,43.91507580959836,4.583654381795484,0.9972262655670825,3.065448343474476,0.5521438900395899,11.39259257525669,5.073276087598639,5.674225768852874,3.1406236475972054,1
8.592673968500218,8.582464059191171,6.973046481915221,2.547684971330283,0.0772338010984044,48.080635406395615,49.21295401194816,0.9913436367425807,2.775803733019504,0.6057046964552351,14.079644880620574,1.3969359832242505,3.610146206745374,5.634334572604465,0
7.198174007938328,7.757891607993522,4.613824686852439,6.357183275054311,0.1278721964566505,50.947645946656166,10.23017644867626,1.002849507733112,3.2958494443438564,0.0590936773231747,12.067832026498348,1.6929352004208678,3.0998364454918184,4.713529214305359,0
5.751084396983851,6.458389216567985,9.70350901656103,-0.03645403906754022,0.0183033378676352,47.21531951414427,16.339867291045856,0.9957643481862026,3.025638960043622,1.0792972204175932,12.169010894456203,1.3311353224972775,1.3683816326509617,6.633190642639589,0
6.364385972757343,4.653203760656509,7.152775130224553,0.0083899117929913,0.0047649656040435,78.71385047342068,48.24742232460794,1.003713860887569,2.973704857614769,0.5885394331339733,12.45968915922042,3.307857977196832,-0.022865301895245473,5.724437311300958,0
7.683552232815931,7.584850858545992,6.190017062804319,1.831526954086449,0.0640396701541993,78.06556223105576,15.409388402435304,0.9960828503317756,3.343261743153924,0.8073207155113323,11.433612137375151,7.056161713139285,8.137227623102953,-0.01922936228586649,0
6.988780647311989,5.359037070119473,8.186168073938076,6.047425851438833,0.0463739303972866,60.57134739247471,54.648147261769495,0.9976885525321655,3.3986624882693866,0.8356921644587073,14.337184420926055,8.59264108991694,6.293660683323007,1.5833787035469429,0
6.1648387213578,6.891280347597813,10.550333019309015,0.736169666009689,0.0357218275107947,25.10081152235917,64.23213033775836,1.0033301393306013,3.7422500790460607,0.8156550132293026,12.237526737118042,6.232791926721225,4.315613130594032,8.084406178055472,0
6.65338519820568,7.712708203705217,6.732517222024724,4.453391573510034,0.0543745981979281,76.54820993128288,15.65285760189728,1.0050260290140671,2.626311718381172,0.1487546818280483,13.105639698183287,7.723596369439155,4.212264543886969,3.75382109745922,0
5.230233967152805,5.839092750812709,4.32066374125061,1.3414831012541526,0.0795386073510055,67.59737544195707,17.883818170353226,1.0094073458100112,3.62945738070512,0.5593680396145579,11.990251227672168,0.020016318789889,-0.0123227325513943,2.921177406941112,0
8.539472166925485,8.51750387477547,6.533432024901933,10.65254747784771,-0.0003791529429844,36.7417228725984,32.30176618358907,1.0027459772457228,3.858149795365705,0.6906325163323789,12.870705524665151,7.399356640275603,6.254332069595345,4.679463606315475,0
4.8894132192222886,6.225800080036403,9.042746360960713,2.740580198772641,0.1442990561510377,47.65215960954788,36.41518973411162,1.0046451294039254,2.896715682628559,0.4681340150415322,10.385068867524415,3.616325142871783,4.699791304728018,3.888910981497317,0
6.039637944908278,6.373037198252199,6.637988700287153,4.98306423342798,0.0379662553792291,67.5829746809165,20.56277622846612,0.99136297288774,3.829381369240203,0.7000030419713862,14.089678468589591,6.530159004533561,6.355975003011332,6.4398242926654925,1
6.270008866886396,9.317220736584517,8.493752975467654,1.6129679310721738,0.0303144270805308,52.24749302602303,31.87640731512888,0.9966326217972754,3.3711275861335817,1.1001994981015726,12.975367634205456,10.45772844909057,1.7764800245278594,-0.01922936228586649,0
5.875034047788318,7.861827323093875,6.019412493448234,3.738103089401029,0.0601372785213882,35.22791678543424,5.077593530407282,1.0079318948428737,3.627732197932971,0.3590116532135465,12.435603664721055,4.800206135908125,4.686593533873418,6.211057264321302,0
7.805251406074839,7.535509109877312,8.264550596511201,3.193985204670873,0.0696640565077289,39.28584792351435,37.43775641330327,0.9979281146323741,3.0680129759894195,0.4601234171575712,16.35637312642156,0.0319674851438535,8.281740075646415,4.571381239331482,0
6.372802553013656,6.610476653440802,6.9951225408522575,0.0151521208148452,0.0763957158441123,48.216591591685074,36.76552801290397,1.001806788268609,2.750477107643932,0.4877346473883919,13.217325095298248,4.196636604449585,2.486748476549335,11.275871620714469,0
4.680824056088111,8.231502134046263,11.10635945053227,4.507631860539453,0.0749062799860708,44.88434225291508,5.051492928610745,0.9913012789675638,3.199558476651056,0.945096252221306,13.495766316484689,10.410389185026675,0.008204843386378,6.423035378252903,0
7.664560313042873,6.732135278150266,7.308973568554303,1.352143091017925,0.0069410137579028,55.0368830139783,33.914575934813456,0.996110919851853,3.681754227011561,0.678874393328538,11.80056760910039,7.929775411512031,8.730798645021208,7.163999581180779,0
6.352741173699151,8.308108283396319,7.3238209555350755,1.903777422797685,0.1336701337854538,70.50846727566511,10.054002588895507,0.9951684113000003,3.1504078726923246,0.7797542980213849,10.39455020939632,8.083082127189353,10.486982613884171,1.0012665020404323,0
6.5086604264755605,7.7040623645737725,5.823805567096514,0.1977594619825816,0.1665036463247666,29.451631290725487,31.11742761189361,1.00165508969801,3.3993877419574394,0.6560333917728187,12.960719642639988,3.790635402514408,6.116327881225365,6.255025536208734,0
7.467408695558717,6.908298299349043,7.441582791596815,0.0736708187414734,0.1391351830308982,60.54447479611585,35.6051912418282,1.000263198339854,3.2985455488744724,0.5262537105413072,13.453321709329469,4.714691511318372,5.395580050174274,8.587844243165863,0
6.04740333416963,5.851401951937815,5.487135253028386,-0.0364504512658906,0.0489709884878619,41.40971178106645,69.6198335464055,0.9985233989451099,3.118265948083468,0.0102740305052764,13.296182511322709,7.78388526287533,9.066270708076033,0.7791949993112657,0
6.495338832420036,8.75396975712452,6.964836038783165,5.85533556876536,0.0561022168123677,48.73218873976617,5.143251667324792,1.001138906996826,2.9657501959230075,0.5240889755358366,15.259560856747484,5.240829692590775,5.592070737953847,6.0866739003772246,0
7.391106958657058,7.179840760111045,4.469403061789315,4.1927073121748935,0.1066403264163761,38.62080475808834,5.252168817123165,0.996190125115292,3.6624702286967175,0.6802857352242236,13.672998077260136,4.766252892646749,2.128543233940744,3.5150331296716466,0
6.583062317352685,4.583038555461314,4.821995174172829,6.079278364438424,0.0701576797825358,73.00994963556334,37.98041104740936,1.00229444941552,2.8883645624494605,1.1919342578576075,12.23981121132584,5.7981141706786286,1.630450641929464,6.806167672344585,0
8.386963662819246,6.5001242786508096,5.404194769440466,0.3065727181280537,0.0562944834799512,52.407356868575306,32.331891505500295,0.9971704784144231,2.9208288781998726,0.6445665263904335,12.31257655529173,1.8540885899052115,4.336836355448239,5.612194404961885,0
6.364961437568122,3.646265455300604,8.34974484049491,1.9756767915721047,0.0899459260297502,28.897971546399653,12.573028287746167,0.9985457544357126,2.662907050171873,1.3522163918111694,12.717331360316887,0.7334731650145409,2.7075640769513334,6.4733307161607625,0
6.732585454864211,7.552283571960757,5.951440579676676,0.0439499839555373,0.1024777737717421,33.47428228057915,34.770144201325074,1.0004968586490097,2.9883755118236177,1.0063103513649518,13.07033904003756,10.60544077392525,1.7815057074971494,-0.01922936228586649,0
9.61482531468714,6.887097336819075,6.769568556270471,0.2473623377529051,0.0909180187433375,43.01118820348236,55.65269820478977,0.9969445895921862,3.5420257778125994,0.496931259161249,13.1695701954548,0.5875463837980899,4.3234312154936,2.4237308783757454,0
7.349206159367531,5.66689146852882,5.974811955668497,5.374935029290549,0.0519352696973805,56.57027329829947,9.478027591860602,0.9972649414856831,2.9005730556512805,0.0024803740212659,12.4912285513166,-0.019376343605404765,5.157580606792959,7.487757415307954,0
7.9633161275355935,7.376028710876429,3.68147046070617,4.523803996723962,0.0620300210426878,44.8099871150865,36.12724716080772,1.0064835615811927,2.855607034535572,0.5558388864359801,9.445711269619922,8.752625985626908,7.201437366048016,0.1912783751926394,0
6.853481748685729,6.46235214909713,6.903030464856855,4.109448383539914,0.0838279727860739,66.80596025558253,27.36426349083912,0.9924880693053211,3.3300925272049464,0.5858486388706665,14.200457906475782,8.370657706290508,5.614956269486893,4.237502579417029,0
7.49577342621163,6.518293899982853,4.039706538896548,5.987930662858142,-0.0004661159351364,48.9411936941615,45.52725333559816,0.9987176031816487,2.699363944980895,0.5065028535663556,15.208964550072585,4.175457330273479,1.5961291185202335,6.210485257522876,0
8.171833022074281,7.807623649381132,10.345786248743078,4.563789598286488,-0.0002294677178686,65.82683978068546,11.555393226436268,1.000334851363497,2.90606188541542,0.4957114814685775,13.560320765772252,4.593668936610822,3.4597145373765787,7.031499443402861,0
6.675832289312768,6.409069004022565,4.579532906636716,-0.0119258552982453,0.0555832211492333,33.138188156151855,47.56591067883008,0.9953611558284439,3.2144890860267137,0.8183618033970809,12.049140516712129,4.864639676582471,5.5158821179384505,7.071831182097591,0
6.613017843432787,7.25777038425317,8.436539275094756,0.0310125088234327,0.0458952042608758,61.8551201760205,4.795287932787982,0.9977246953677955,2.833092813007793,0.5332922728666162,15.825453273273324,6.805313943949348,4.053283124373665,1.952752189795686,0
7.92391872672337,6.893444199930428,6.861112039939091,8.215233715427333,-0.0002077913039044,39.492781348229855,5.322171157744091,0.9999333962831112,2.994162992608404,0.4735785400902179,11.316184788206469,6.549352615591351,0.0037085437438409,1.0745366940044825,0
7.891791245706996,7.52302726133502,5.352492684080154,4.365189666488352,-4.901522094339693e-05,23.83140467807866,25.211003481324248,1.002985675713853,3.3803970024812027,0.5219113005046675,13.643931676286236,3.017170812430758,3.6502203179071904,8.342442822710845,0
7.067582023936284,4.59126825001726,3.996451855113157,5.206723617102727,0.0002614726952936,74.1608182536178,54.69391061647581,0.9966827753486928,2.9980615906595025,0.5573836789785143,14.322581875047783,4.916077236102958,7.394574904957591,6.460323215150176,0
6.903630988189165,4.382715363853785,9.130199933730479,5.504088847053498,0.0155328142325904,59.694171631951065,4.822119805669349,0.9966346316363999,3.254121321214178,0.4046979335152151,13.407842643410769,6.038934611855523,4.762576948716532,7.69176619131309,0
6.932885645756827,9.452199027683584,6.957128521439735,0.9220397650262318,0.1557055544646456,43.338398371479,25.771276742719817,0.9909055869201725,3.0063716999064702,0.5390559414282642,12.427452496796182,1.839144955951295,6.744431299783814,4.669321398588416,0
7.364188670052064,7.1301339375888055,5.505969992585575,5.588685888357451,0.0850819025647568,39.30797255602276,46.62699748610536,1.0001807348003773,2.974924037235708,0.5314489063258074,14.284689344748662,5.360698563868778,5.130223325754603,9.49715290927268,0
6.601066493223431,8.253149686760382,6.711526123145859,2.768100395417512,0.0513718264520016,64.63160236412594,63.54069103751157,1.000314971115731,3.5725562657749523,0.8250029509373252,16.35637312642156,8.718486367164058,8.605845155454407,7.900738762085886,0
6.3293791070813,5.9825978432121705,6.2681459668369035,1.5631392233119124,0.0707717465632215,31.575099489014733,25.83538318067533,1.0004485476366414,3.659938358012406,0.3029070635962766,15.88637522722375,5.623407441014427,4.236763544994899,5.920353745946222,0
8.284711773971507,6.437008715668822,6.9190815066930025,6.972415570955612,0.0537102186445627,80.15579505838815,23.3065561198907,0.9997108018205259,3.2686638008452453,0.6043346653145317,13.661245724716096,3.59560288304659,6.924513082494804,10.834205480442472,0
8.894522489267164,6.901055672606095,9.19967720960437,0.4161849258113829,0.0050629748889769,36.78825502723542,18.961776005079948,1.003968838704705,3.401983121813941,0.2373099418880119,13.919934230915562,4.220362029677445,5.624758561161128,6.643691764743618,1
5.489493620497418,7.672020052191628,6.342921154556839,4.583098238333818,0.0101309613742002,27.03482620273813,19.0593619731398,0.9991117288165128,3.512312073884423,0.4109170466191645,13.263550374924028,0.0773390425729166,2.980416247598684,10.330299351101637,0
6.578621308294048,8.160339183845021,8.095677168355047,0.9938267354684108,0.0004011986068703,56.742762532729856,12.296951550002852,1.0031674131772979,3.90322542385788,0.8838384048759135,16.35637312642156,3.266703867868141,6.91904503533358,9.094705838720603,1
6.188637865938529,7.505086863791853,8.857845018360964,0.9693840716690324,0.0208618799599273,76.79409885465301,65.48364180647455,1.0004925594052876,3.2079700383917324,0.7147647231850981,13.573821681493206,1.6830998561560648,3.290450421092395,3.421586344897426,0
6.59960363668627,7.439302745675011,5.635477045882965,1.7079996449920865,0.1272966152640265,45.954878843215106,4.8622529148999,0.993373666758379,3.691095356993429,0.793587660859615,12.44280846767429,10.14552141872105,1.1717304569866909,6.867673236545504,0
8.71328700921875,6.849861390491109,5.203814782630273,3.673880922799364,-0.0002796337600212,39.98501125837757,43.06605887740156,0.9994426178353999,3.521180716927501,0.535548934785597,12.852728994654676,3.674473535714976,4.962933782225496,5.04511096013074,0
7.619901090749651,7.775212319806644,5.9847660451716,5.955138449467996,0.0004559859455228,44.39468216988676,50.653405441006456,0.9979500452661685,3.413492605857088,0.4152280990184789,13.2855301363888,5.840028701847669,5.000762093823215,1.0855952123724677,0
8.506221721018791,6.946833249914621,8.162715259401471,3.5550919036207924,0.1151699261927705,83.19634923349066,32.98323139901291,0.9997091779511754,3.025253130044541,0.801408599968792,10.235112964379976,2.7795713235106883,8.438498535301854,-0.01922936228586649,0
9.37074542703678,6.611861227231805,10.54230267329882,3.2716963651584656,0.1013057515217233,57.24706326124472,38.955316827128826,1.004610461626332,3.7050046896884297,0.6817076122128048,14.10143196229689,12.925535504105556,4.2101284757243045,8.788039676889943,0
6.637403328112197,7.610477414481419,9.128034028144295,3.1891324895629354,0.0968555873341931,49.862831579096905,48.67105109841129,0.9995562894776711,2.821905982258268,1.201998183243727,13.72077223304327,5.447320534604341,2.744333178435346,4.693472565093114,0
6.719976267797791,6.537194794384881,6.201707494321459,4.277780342894081,0.0747311749885187,62.05064029279906,32.49221903089517,1.0013741761716317,3.3753546426325305,0.9486190136811368,11.662458027287878,1.2711276405950191,3.516314835543985,6.092242694231625,0
7.616427956621788,7.017929006727121,12.585897714289576,2.3744419117761275,0.1665366721794917,69.51792768407296,20.542886725366884,0.9991496491203147,3.51119483272302,0.4581789882872121,13.91392504753385,7.47158357304497,12.462670574908,1.7484828536865338,0
8.422713363029859,8.178665466869852,6.346717146100229,5.932401044024605,-0.0006002858984077,39.69064053917158,20.66800546100724,1.0012367274503904,3.736037585378404,0.7294121110501414,11.833189260106048,8.663521987375812,0.0146873983781776,4.482196011547849,0
9.61482531468714,7.06432137359842,7.876759932597023,0.0231820667980602,0.0418323824294192,62.28680948154117,13.700833074127472,0.9944577041920164,3.5128045434785764,0.3759446668477291,12.866707771159556,6.577794439047088,4.932977205526842,5.809320606088004,0
7.495166293497845,7.008079800912554,8.676999873886997,7.892422865321891,0.0518223449213669,57.01574731265544,38.69559231085637,1.0012407506068484,3.3885887213780364,1.6153580746583824,14.181109181068711,6.2375609715080245,3.807022960156236,4.842997647137508,0
6.754036616607345,6.026768015419134,10.878039955048187,1.5431645836924,0.0892160827948405,43.88847560038925,50.27432829204728,1.0044426922403034,3.3175410119522546,0.1826320402646973,11.405226180598993,0.0114999851657265,9.365178330581406,5.754595755934738,0
7.401180784306657,5.5512126643109445,4.57450356790703,0.3912066666449359,0.1202146840486313,59.169829627135215,59.28362210238362,1.0014265726085512,2.9882835553801685,0.2716630813129084,12.391546375673068,10.88291549253768,4.82810892034228,5.364830660982575e-06,0
8.266647173319644,6.333918273229425,7.14577489020547,2.354961658124949,0.0122519464736544,25.457575746495117,5.246061207877861,0.9954031661670456,3.54998975042917,0.3081877947906788,14.979328824784387,7.258948782044846,6.1685272197871095,8.411695753073376,0
7.890869248554043,7.845360404514491,7.399554402107432,4.154108523960544,0.0743622277123022,29.990153820548525,40.13781132545544,1.0021374465285369,3.177551120695792,1.2744431492917527,12.914387867650698,6.630137419606814,3.946119973581154,3.100036426468709,0
7.102747803900963,7.90461755597016,2.523986907411938,6.443200473395277,0.0572594747837776,23.80438358879017,33.75416078903455,0.9987759857363625,3.0656550041342565,0.4422925300533583,12.787163105678555,0.0281727830499228,8.190361388727712,8.390034747657007,0
6.536284560337218,9.446261691713394,8.029370899333374,5.564531851847757,0.0001244879403819,55.61380651205525,4.675456269075013,1.0053803456170707,3.267640347998526,1.1578859618811654,14.4637702628336,6.091404793500472,2.582895454364512,6.925182942180663,0
9.085310672070074,8.307388651340025,7.994105255037656,4.925776941132939,0.0339030298218408,52.310664323428114,31.306973397421658,0.9965157131898866,3.2605342862603583,0.2177595965531515,12.430298435674588,2.788608661359953,8.980150966013847,9.68261647767173,1
7.315216973989675,7.490540065215518,10.323369672375131,7.483058811358558,0.0011265150530684,32.31768815778878,24.10987449711912,1.0060036781850856,3.4916323894108228,0.328141908380635,12.68779980325707,6.729930345411524,4.807381579450532,6.28772495161465,0
5.282797509544029,5.896112299352563,5.774786629654615,6.326791401051204,0.0395073310779424,58.91408509446078,47.637989233332256,0.9949653749169325,3.036085430992432,0.9187662918842148,15.174372254144403,4.476788799392543,3.3156868085490903,2.42814434031138,0
5.403511869110572,4.37915786294169,8.125106203227197,1.8975265732188256,0.0377405408815718,45.74811951910273,12.90923983153745,0.9998988906563675,3.2970181160654475,0.0889670386724059,10.876393669474396,14.113600534568883,10.570187256270772,5.263833033767586,0
6.336217669507753,6.768733476782614,3.35004799109356,5.717303571771222,0.0001537916236353,58.86617598615545,13.505664261924178,0.9962282154115725,3.643970891124758,0.1438687238929428,13.960496406310742,4.020484352662788,9.20902457291618,1.9860419102574247,0
6.147928082246147,5.895404048697012,7.299008612063117,7.601545382612546,0.0184057043370808,55.6162689381638,60.805577451325554,1.000172045710244,3.3813713818554505,0.8254291659294187,15.643141309777535,7.335204224718154,11.0178144865021,2.884282919131554,0
7.660891767635334,5.444951952919091,8.795080160292791,7.163457797285001,0.1206539549917408,49.19958829616674,61.87550310205136,0.9981107033681013,3.0342485765583964,0.6602296928163814,11.40253026474389,5.618085186819205,3.7849743069436936,8.746574822852333,0
5.3489240004761225,4.970761146088757,6.214067341434129,5.882411699769352,0.0662759723432718,45.85375548229594,5.456388805910221,0.9980635368850652,4.03208412053737,1.006468234013456,11.563916957555202,5.340520462779333,3.433157130062668,2.6843049659593072,0
7.39626516084525,6.9915221237123335,6.841288830096395,9.763254904162388,0.070268729909582,39.09408696547855,22.12420828782588,0.9943941210534151,2.9616703498065062,1.2311700606792846,11.060146186609062,4.540281780164378,1.52839847513287,4.38163588770298,1
7.203739507429155,6.4881048329095385,3.9430400220135713,0.8119984918553815,0.0323673503858516,53.73921412222597,37.44407570631433,0.9986901169139908,3.172149509187462,0.7627821513757941,13.782332048611527,4.668153893683741,6.7666442405754665,6.414013070040497,0
6.604978946226739,7.643167194291281,6.421454140733715,1.1099909850701315,0.0764393222042597,74.90992665073475,21.44672467406549,1.0006376705544224,2.985988775958749,0.7873450208444103,13.186948368505618,5.893137231619029,4.458552899267458,3.7050970606047264,0
8.465531837303057,6.080548827817309,3.4491870113802987,6.342886626009032,0.0275223749972099,64.68884298951856,39.882909308348665,1.0016205926809563,3.311306303082971,0.1164758305677547,12.512751074487165,5.249263467394076,2.4829703674794272,5.294552784746692,0
7.277421349648746,6.176928563385269,7.548916134331476,-0.0210767784914033,0.0080648863880903,70.2605231760407,33.54190808771514,0.9967418909895592,3.2840303529528074,0.521869474845344,13.947902798473496,6.042426642990539,0.0665278174192922,4.307977691336903,0
8.862124824663297,8.801449641357381,7.014755041749819,6.622145873496427,0.0803820094861135,39.79982269666308,10.132867535461274,0.9930275733919075,3.3626405109548334,0.8946048581594657,13.872485229739851,7.1613325890366175,6.755892473781358,3.9538623550459984,0
6.640663487614963,6.014347073353003,8.093371909302643,4.94315797491978,0.1030397275066959,23.857705957750778,56.88085136149972,1.0103964208579113,2.9259025851374507,0.7236490936134949,13.005075458528848,1.1737299361051192,6.685295665391141,2.904049947647576,0
7.856059411151571,5.318867099553972,2.813924621859667,7.430593352364358,0.0093752301581659,54.693526021005866,59.07723263649534,0.9993913617860944,2.9475700828935434,0.241329189522886,15.380642151510209,2.0927310159906103,7.345186089332547,-0.008681536291864,0
7.200354970428855,8.009940942001052,6.965906825760072,10.207351647574423,0.1105452108118144,58.40104019143969,56.364584317781485,1.0088697448031545,3.5743184678155884,1.0570749992077777,14.596678664625312,6.146549434344397,6.565920144913737,0.2976007734053723,0
6.583257099008326,7.199083760436041,7.742775154978785,3.458736507197048,0.0776740008057405,56.1199865907776,35.73293819716504,0.9955424065706412,3.4580699757694107,0.8649455447678338,11.423326208146992,0.8558188363832248,6.286708064042937,0.7393555780945534,0
